index,Text,Type,pred
116365,"Visiten su restaurant Visiten su restaurant ""La Fuente"" , Excelente opción para degustar desayunos tradicionales de la región  en compañía de la familia... su personal es muy amable, además que cuenta con una excelente vista a su jardín y fuente.",Hotel,Restaurant
89849,"Restaurante Me pareció un excelente servicio, la atención de lo mejor. Súper recomendado. Nosotros vistamos desde el Puerto de Veracruz y tanto el restaurante como el servio de hotel me parecieron excelentes. Recomiendo ampliamente el lugar.",Hotel,Restaurant
98108,"Bebidas caras pero inmejorable ubicación Paramos en bebidas, alrededor de $6 dólares americanos por copa 7 y eran buenos. si gastar $20 puedes usar sus sillas en la playa. La ubicación es increíble y la playa es preciosa!",Restaurant,Attractive
66766,"Relajante retiro en la jungla en medio de la mágica ciudad de Izamal. Mi marido y yo viajamos con amigos a la encantadora ciudad de Izamal y tuvimos la suerte de estar en este maravilloso ser y ser! Te bajas de la calle en un oasis tranquilo con exuberantes jardines, alojamientos únicos, buena comida y caras sonrientes. Cenamos allí y puedo dar fe de tener uno de los mejores chili rellenos de todos los tiempos. Lo recomiendo!",Hotel,Restaurant
86584,"Un gran restaurante en un excelente hotel Recientemente hemos tenido el placer de comer en Los Olivos restaurante. Está situado en el mar de Cortez con hermosos amaneceres y puestas de sol. Está impecablemente limpio. La comida es deliciosa. Todo el mundo de los camareros está bien entrenado y tienen una actitud...verdaderamente orientada al cliente. Es evidente que les gusta lo que hacen. Tuvimos una estancia maravillosa en el hotel La Misión Loreto, México, BCS
y lo recomiendo encarecidamente a todos nuestros amigos y familiares. El hotel en todos los aspectos es ""por excelencia""Más",Restaurant,Hotel
159906,"Super genial Este lugar es precioso, esnórquel, buceo con escafandra, paddle y una preciosa casa y comodidades para la estancia. La vista, la brisa, todo es increíble! Es la escapada perfecta desde el frío invierno de EE.UU.",Attractive,Hotel
8075,"Dia de playa en la laguna! Jaguara es un club de playa diferente! Empezamdo.con el agua dulce de su laguna color playa de caribe!

Muy buena comida, ambiente y servicio. 

Un lugar divino que invita a descansar.

Lo malo, 3 cervezas y 4 vinos. Muy pobre oferta.",Restaurant,Attractive
153351,"Me encantó todos Visite desde la Isla desde Chetumal, cada km recorrido, la espera en el barco, la travesía a la Isla lo valen. Una vista increíble! La atención de Mauricio espectacular, los cócteles que dio Felipe wow! tod el lugar es mágico, con toques super chick, el...Más",Restaurant,Attractive
53328,"La mejor experiencia para mí primer hostel Nunca había estado en un lugar tipo hostel y nomads creo que fue la mejor opción, todo me gustó, desde las habitaciones, la seguridad, el staff, en especial la mesera linda y el chico David maravilloso servicio, es un lugar de fiesta con momentos chill",Restaurant,Hotel
89172,"Una experiencia increíble que te pone a prueba. Bright Xcape son cuartos de escape que realmente retan tus habilidades y el trabajo en equipo. Me encantó la ambientación de los cuartos, probamos oscuridad nazi y campus 1, estaba tan alerta de lo q podía pasar y pasamos un día increíble resolviendo los acertijos. Nos sentimos tan dentro de la historia pues los cuartos están increíbles y las pistas para escapar muy bien diseñadas. Lo recomiendo ampliamente y no puedo esperar a probar los demás cuartos de escape.",Attractive,Hotel
152613,"Vacaciones 2021 El lugar esta increíble. La vista, el clima, las bebidas, la comida y l servicio son excelentes.  Vine en plan familiar y los tres la pasamos delicioso,  Fernando nos recomendó unas tostadas de atún y unos nachos y quedamos más que satisfechos",Hotel,Restaurant
138346,Dos días inolvidables Fueron dos días llenos de lindos recuerdos! El servicio es excelente con personas súper cálidas y muy atentas todo el tiempo. Buena comida y la vista es increíble! Hay de todo para hacer si lo que quieres es pasarla bien en un ambiente de relax pleno. ,Hotel,Restaurant
118714,"De regreso a nuestros origenes. La atención dada por el Sr. Antonio fue exelente. El lugar muy hermoso y limpio. Fue mi primera experiencia y me gusto mucho.La comida estuvo deliciosa, la recomiendo.Gracias por la experiencia vivida, espero se vuelva a repetie. Felicidades.",Attractive,Restaurant
119800,"Suba Sólo una parte de un gran complejo, sino porque es la ubicación de primera tiende a tienen preferencia. La subida no es fácil y seguro mientras esté en españa, estar cerca del pasamanos en el camino.",Attractive,Hotel
204976,"Cena en el restaurante Las Marías Nos gustó mucho la comida, toda esta deliciosa hecha por el Chef Juan. La papa rellena de arrachera estaba riquísima. La atención de Kimberly fue excelente, muy amable y atenta en todo momento. Esta súper recomendable y yo si regreso.",Hotel,Restaurant
63813,Fabuloso De los mejores lugares que se pueden encontrar en palenque chiapas ya que se encuentra a unos minutos de la zona arqueológica que se puede llegar incluso caminando y con un costo sorprendente y tiene el zoológico justo enfrente súper recomendable,Hotel,Attractive
80630,"increíble Mi estancia fue super agradable. Sin duda recomendaría este lugar por su limpieza, excelente menú de comida, ambiente tranquilo y acogedor pero la mayoría del personal. estaban muy profesional y y muy genuinamente amable. Estoy bastante difícil de complacer y ha viajado alrededor y este es uno de mis más altas recomendaciones.",Hotel,Restaurant
125027,"Naturaleza ! excelente servicio, precios comodos, comida deliciosa y lo mejor disfrutas de la naturaleza, esta situado al lado de la cascada del Parque .",Restaurant,Attractive
149661,"no es un gran almuerzo ... Comimos aquí durante nuestra estancia en Tulum.La comida no era muy buena. Los ""nachos"" eran muy grasosa, no casera ... empezó a llover, la lluvia se caían a través del tejado, directamente a nuestra mesa y comida. Nos cambiaron a otra mesa pero estaba mojado por todos lados. les aconsejaría a cambiar su techo..!",Attractive,Restaurant
191023,"Hotel Restaurante ?? Llegué por negocios y recibí un gran trato por parte de todo el personal. El chef Claudio es italiano y hace la mejor pizza de Loreto. El Restaurante Los Olivos tiene una buena vista a ""El Malecón"" Todo se limpia después de su uso.",Hotel,Restaurant
20646,"Mejor bar de playa Gustavo nos ayudó a encontrar un lugar impresionante en la playa durante el día y nos cuidaron muy bien. Recomendamos pasar el día aquí, buena comida, bebidas y servicio! Sin duda volveremos aquí.",Hotel,Attractive
175133,"Nuestro lugar favorito para helados en Todos Santos Damas, aquí es donde mi esposo pasa el rato mientras yo voy de compras. Gran helado y siempre un lugar con sombra para pasar el rato cuando estás cansado de ir de compras.",Restaurant,Attractive
177695,"Restaurante perfecto frente al mar Teníamos el desayuno y la cena en Ziggy's. La atmósfera durante el día es un poco mejor debido a la playa ubicación; puede sentarse en mesas bajo las palmeras o en salón.La comida es muy buena, los burritos de desayuno y platos de huevo son todos muy recomendable.El miércoles que tienen música en vivo y una parrilla abierta en la arena que está bastante romántico.",Attractive,Restaurant
191109,"Parecía caro Me fui a verlo y había oído cosas buenas sobre él. La playa es bonita pero no puedes nadar porque es demasiado peligroso. El club también es muy bonito y fresco camas abatibles día en playa que parecía agradable. Disponen de una piscina, pero hacía...demasiado frío para entrar y no hay jacuzzi. Cobran $15 dólares para pasar el rato y nadar en la piscina. Pensé que era un poco alto ya que hubiera sido pagar su bebida de alta y los precios de la comida y no podía nadar porque estaba muy fría. También eran los únicos.

Me fui al spa y los precios eran similares a las de nosotros. Si quieres un club de playa con precios pijo americano, es probable que te guste este lugar. Solo depende de la experiencia que quieras.Más",Restaurant,Attractive
108443,"EcoParque Excelente lugar para pasar un dia en armonía con la familia, muy buena limpieza, organización y atencion",Attractive,Restaurant
106976,"Este es un gran experiencia de playa de Tulum Llegamos tarde por la mañana y teníamos nuestra recogida de los salones. Hermoso lugar en la playa. Preciosa arena blanca y fácil acceso al agua. Había una pequeña cantidad de algas, pero este era fácil evitarlos cuando nadar. No hay cargo directo por las salas,...pero un requisito para gastar $20 US en la comida y la bebida. Los precios son muy razonables para Tulum y es fácil pasar esta cantidad con un par de bebidas y el almuerzo. Nuestro servidor, Daniel, fue muy eficiente y se aseguró de que todas nuestras peticiones fueron atendidas demasiado rápidamente. Una de las experiencias de la playa mejor que hemos tenido en nuestros viajes.Más",Restaurant,Attractive
5665,"La mejor experiencia Definitivamente expectativas superadas, recomendado ampliamente, no sé van a arrepentir, todo esta excelente desde la atención hasta la comida.Mil gracias:)",Attractive,Restaurant
178759,"Aire Pueblerino Es muy lindo pasear por el mercadito, pero comer creo que es la mejor parte. jejeje No les recomiendo, el queso relleno, pero definitivamente el relleno negro y la comida regional, es un must!!",Attractive,Restaurant
95006,la mejor playa vi allí Nos alojamos en el hotel de 10 habitaciones en la playa. La habitación estaba limpia y todas las instalaciones disponibles. El personal de la recepción era muy amable. El desayuno estaba incluido.,Attractive,Hotel
44173,"Muy cómodo  El hotel está muy bonito y tiene unos columpios en el Laguna que son la sensación del lugar. Las habitaciones son amplias y cómodas con buenos baños y un balcón con vista a la laguna. La sugerencia que tengo es en relación a la lencería,...Más",Restaurant,Hotel
146946,El mejor lugar en Tulum Vamos a Ziggy playa cada vez que están en Tulum. La comida y el servicio es estupendo! Este es un lugar de visita obligada en sus vacaciones en Tulum,Attractive,Restaurant
159330,"Increíble Excelente lugar, lindo y muy limpio, la atención perfecta y salimos súper relajados, con muchas de regresar",Attractive,Restaurant
151808,"Muchas renovaciones, casi nada que ver Sólo había una exposición en el centro del patio, porque el interior está siendo examinados.",Attractive,Restaurant
164705,"Amigas  Entramos al lugar y súper amigable desde el principio.  Nos sentamos a comer y pedimos varios platos para compartir, desde camarones hasta agua Chile y todo riquísimo. Además de estar enfrente del mar y el lugar limpio y agradable, con súper buen servicio. Así que pronto regresaremos! ",Attractive,Restaurant
106621,"Paraíso en la tierra Una experiencia increíble, disfrutar del clima fresco, un descanso maravilloso al dormir sin ruidos de ciudad. Paisaje maravilloso de bosque. Una ciudad muy tranquila para caminar o tomar un café en la plaza.",Hotel,Attractive
50905,"¡¡Increíble!! Nuestra primera vez en isla Mujeres y nos recomendaron este lugar.¡Nos encantó! Fuimos recibidos por varios miembros del personal que nos hicieron sentir bienvenidos. Nuestro camarero fue Oscar, que fue genial.Nos hablaron de las mimosas de happy hour para el desayuno. Tuvimos pleno uso de las instalaciones. Me encantaron las piscinas!Almorzamos que estaba delicioso!Definitivamente vamos a volver. ¡Fue impresionante!",Attractive,Restaurant
